Canal,Treatment,Transect,Substrate,Bottle,Event,Date,Biomass_per_Area,TSS.mgmL,Ext.Coeff,PAR.30da,AQI.30da,PM.30da,SpC.uS.cm.,pH,Temp.30da,o.Phosphate.ug.L.PW,Ammonium.mg.L.PW,Fluoride.ppb.PW,Nitrite.ppb.PW,Bromide.ppb.PW,Nitrate.ppb.PW,TDC.mg.L.PW,DOC.mg.L.PW,TDN.ug.L.PW,o.Phosphate.ug.L.SW,Ammonium.mg.L.SW,Fluoride.ppb.SW,Nitrite.ppb.SW,Bromide.ppb.SW,Nitrate.ppb.SW,TDC.mg.L.SW,DOC.mg.L.SW,TDN.ug.L.SW,Flow.cms.30da,Sed.Bulk.Density.g.mL.,Sed.PercentOM,Sed.pH,GPP.mg.per.g.per.hr,CR.mg.per.g.per.hr,WinklerTotalSed.g,WinklerSedOM.g,WinklerSedPerOM
DL,NA,6,Plant,78A,3,8/2/2021,3.675065868,0.10448,0.0637,638.3011101,71.86666667,34.35833333,387,8.2,24.28957546,10.08,0.708719158,148.2465753,5,5,183.6363636,10.47800948,7.002741425,1383.761905,19.733,NA,325.1232877,16.90322581,40.22222222,132.7272727,26.55837069,15.73287425,644.0793651,4.285000646,1.6884,1.9,7.25,1.845818729,1.690419249,NA,NA,NA
DL,NA,6,Plant,78B,3,8/2/2021,3.675065868,0.10448,0.0637,638.3011101,71.86666667,34.35833333,387,8.2,24.28957546,10.08,0.708719158,148.2465753,5,5,183.6363636,10.47800948,7.002741425,1383.761905,19.733,NA,325.1232877,16.90322581,40.22222222,132.7272727,26.55837069,15.73287425,644.0793651,4.285000646,1.6884,1.9,7.25,2.299993167,1.668616469,NA,NA,NA
DL,NA,6,Plant,78C,3,8/2/2021,3.675065868,0.10448,0.0637,638.3011101,71.86666667,34.35833333,387,8.2,24.28957546,10.08,0.708719158,148.2465753,5,5,183.6363636,10.47800948,7.002741425,1383.761905,19.733,NA,325.1232877,16.90322581,40.22222222,132.7272727,26.55837069,15.73287425,644.0793651,4.285000646,1.6884,1.9,7.25,2.821230066,1.969497541,NA,NA,NA
DL,NA,6,Sed,56A,1,6/1/2021,6.326460045,0.006923077,NA,665.686973,47,2.191666667,270.4,8.89,16.52271484,23.059,0.02132563,105.8082192,5,5,344.8181818,7.398687715,4.499559414,266.8571429,3.695,0,168.2054795,5,NA,NA,17.21971026,10.70692863,262.3333333,1.393585444,1.7874,2.25,7.27,NA,0.320423593,41.84,0.97,2.318355641
DL,NA,6,Sed,56B,1,6/1/2021,6.326460045,0.006923077,NA,665.686973,47,2.191666667,270.4,8.89,16.52271484,23.059,0.02132563,105.8082192,5,5,344.8181818,7.398687715,4.499559414,266.8571429,3.695,0,168.2054795,5,NA,NA,17.21971026,10.70692863,262.3333333,1.393585444,1.7874,2.25,7.27,NA,0.350121447,41.7,0.83,1.990407674
DL,NA,6,Sed,56C,1,6/1/2021,6.326460045,0.006923077,NA,665.686973,47,2.191666667,270.4,8.89,16.52271484,23.059,0.02132563,105.8082192,5,5,344.8181818,7.398687715,4.499559414,266.8571429,3.695,0,168.2054795,5,NA,NA,17.21971026,10.70692863,262.3333333,1.393585444,1.7874,2.25,7.27,NA,0.361743295,45.37,0.83,1.829402689
DL,NA,6,Sed,82A,2,6/29/2021,24.40609245,0.004313725,0.0279,708.0092736,48.36666667,2.967,325.2,7.93,20.62555768,7.63,0.348475903,135.890411,5,5,357.4545455,8.001234327,5.297509872,711.0634921,13.231,0.003552937,251.0410959,17.70967742,41.38888889,146.6363636,23.65932567,13.00776737,501.0634921,2.745228413,1.6884,2.2,7.13,NA,0.927299604,43.52,0.9,2.068014706
DL,NA,6,Sed,82B,2,6/29/2021,24.40609245,0.004313725,0.0279,708.0092736,48.36666667,2.967,325.2,7.93,20.62555768,7.63,0.348475903,135.890411,5,5,357.4545455,8.001234327,5.297509872,711.0634921,13.231,0.003552937,251.0410959,17.70967742,41.38888889,146.6363636,23.65932567,13.00776737,501.0634921,2.745228413,1.6884,2.2,7.13,NA,0.920063877,39.12,0.78,1.993865031
DL,NA,6,Sed,82C,2,6/29/2021,24.40609245,0.004313725,0.0279,708.0092736,48.36666667,2.967,325.2,7.93,20.62555768,7.63,0.348475903,135.890411,5,5,357.4545455,8.001234327,5.297509872,711.0634921,13.231,0.003552937,251.0410959,17.70967742,41.38888889,146.6363636,23.65932567,13.00776737,501.0634921,2.745228413,1.6884,2.2,7.13,NA,0.891279247,42.41,0.84,1.980664938
DL,NA,6,Sed,88A,3,8/2/2021,3.675065868,0.10448,0.0637,638.3011101,71.86666667,34.35833333,387,8.2,24.28957546,10.08,0.708719158,148.2465753,5,5,183.6363636,10.47800948,7.002741425,1383.761905,19.733,NA,325.1232877,16.90322581,40.22222222,132.7272727,26.55837069,15.73287425,644.0793651,4.285000646,1.6884,1.9,7.25,NA,1.677243473,43.92,0.39,0.887978142
DL,NA,6,Sed,88B,3,8/2/2021,3.675065868,0.10448,0.0637,638.3011101,71.86666667,34.35833333,387,8.2,24.28957546,10.08,0.708719158,148.2465753,5,5,183.6363636,10.47800948,7.002741425,1383.761905,19.733,NA,325.1232877,16.90322581,40.22222222,132.7272727,26.55837069,15.73287425,644.0793651,4.285000646,1.6884,1.9,7.25,NA,1.021541721,43.21,0.66,1.527424207
DL,NA,6,Sed,88C,3,8/2/2021,3.675065868,0.10448,0.0637,638.3011101,71.86666667,34.35833333,387,8.2,24.28957546,10.08,0.708719158,148.2465753,5,5,183.6363636,10.47800948,7.002741425,1383.761905,19.733,NA,325.1232877,16.90322581,40.22222222,132.7272727,26.55837069,15.73287425,644.0793651,4.285000646,1.6884,1.9,7.25,NA,1.938419118,38.06,0.56,1.471361009
DL,NA,7,Plant,107A,2,6/29/2021,28.43588944,0.004313725,0.0279,708.0092736,48.36666667,2.967,325.2,7.93,20.62555768,7.63,0.348475903,135.890411,5,5,357.4545455,8.001234327,5.297509872,711.0634921,13.231,0.003552937,251.0410959,17.70967742,41.38888889,146.6363636,23.65932567,13.00776737,501.0634921,2.745228413,NA,NA,NA,2.14268816,1.378544331,NA,NA,NA
DL,NA,7,Plant,107B,2,6/29/2021,28.43588944,0.004313725,0.0279,708.0092736,48.36666667,2.967,325.2,7.93,20.62555768,7.63,0.348475903,135.890411,5,5,357.4545455,8.001234327,5.297509872,711.0634921,13.231,0.003552937,251.0410959,17.70967742,41.38888889,146.6363636,23.65932567,13.00776737,501.0634921,2.745228413,NA,NA,NA,2.33970022,1.708116791,NA,NA,NA
DL,NA,7,Plant,107C,2,6/29/2021,28.43588944,0.004313725,0.0279,708.0092736,48.36666667,2.967,325.2,7.93,20.62555768,7.63,0.348475903,135.890411,5,5,357.4545455,8.001234327,5.297509872,711.0634921,13.231,0.003552937,251.0410959,17.70967742,41.38888889,146.6363636,23.65932567,13.00776737,501.0634921,2.745228413,NA,NA,NA,0.076102657,1.064905683,NA,NA,NA
DL,NA,7,Plant,54A,3,8/2/2021,6.721376168,0.10448,0.0637,638.3011101,71.86666667,34.35833333,387,8.2,24.28957546,10.08,0.708719158,148.2465753,5,5,183.6363636,10.47800948,7.002741425,1383.761905,19.733,NA,325.1232877,16.90322581,40.22222222,132.7272727,26.55837069,15.73287425,644.0793651,4.285000646,1.3632,4.66,6.92,NA,2.38026081,NA,NA,NA
DL,NA,7,Plant,54B,3,8/2/2021,6.721376168,0.10448,0.0637,638.3011101,71.86666667,34.35833333,387,8.2,24.28957546,10.08,0.708719158,148.2465753,5,5,183.6363636,10.47800948,7.002741425,1383.761905,19.733,NA,325.1232877,16.90322581,40.22222222,132.7272727,26.55837069,15.73287425,644.0793651,4.285000646,1.3632,4.66,6.92,2.874141263,1.569198654,NA,NA,NA
DL,NA,7,Plant,54C,3,8/2/2021,6.721376168,0.10448,0.0637,638.3011101,71.86666667,34.35833333,387,8.2,24.28957546,10.08,0.708719158,148.2465753,5,5,183.6363636,10.47800948,7.002741425,1383.761905,19.733,NA,325.1232877,16.90322581,40.22222222,132.7272727,26.55837069,15.73287425,644.0793651,4.285000646,1.3632,4.66,6.92,NA,2.039907623,NA,NA,NA
DL,NA,7,Sed,24A,1,6/1/2021,13.81488579,0.006923077,NA,665.686973,47,2.191666667,270.4,8.89,16.52271484,23.059,0.02132563,105.8082192,5,5,344.8181818,7.398687715,4.499559414,266.8571429,3.695,0,168.2054795,5,NA,NA,17.21971026,10.70692863,262.3333333,1.393585444,1.8412,0.99,7.4,NA,0.7732051,56.71,0.6,1.05801446
DL,NA,7,Sed,24B,1,6/1/2021,13.81488579,0.006923077,NA,665.686973,47,2.191666667,270.4,8.89,16.52271484,23.059,0.02132563,105.8082192,5,5,344.8181818,7.398687715,4.499559414,266.8571429,3.695,0,168.2054795,5,NA,NA,17.21971026,10.70692863,262.3333333,1.393585444,1.8412,0.99,7.4,NA,0.508767513,58.26,0.71,1.218674906
DL,NA,7,Sed,24C,1,6/1/2021,13.81488579,0.006923077,NA,665.686973,47,2.191666667,270.4,8.89,16.52271484,23.059,0.02132563,105.8082192,5,5,344.8181818,7.398687715,4.499559414,266.8571429,3.695,0,168.2054795,5,NA,NA,17.21971026,10.70692863,262.3333333,1.393585444,1.8412,0.99,7.4,NA,0.712252915,51.28,0.6,1.170046802
DL,NA,7,Sed,2A,3,8/2/2021,6.721376168,0.10448,0.0637,638.3011101,71.86666667,34.35833333,387,8.2,24.28957546,10.08,0.708719158,148.2465753,5,5,183.6363636,10.47800948,7.002741425,1383.761905,19.733,NA,325.1232877,16.90322581,40.22222222,132.7272727,26.55837069,15.73287425,644.0793651,4.285000646,1.3632,4.66,6.92,NA,0.798215037,18.29,0.78,4.264625478
DL,NA,7,Sed,2B,3,8/2/2021,6.721376168,0.10448,0.0637,638.3011101,71.86666667,34.35833333,387,8.2,24.28957546,10.08,0.708719158,148.2465753,5,5,183.6363636,10.47800948,7.002741425,1383.761905,19.733,NA,325.1232877,16.90322581,40.22222222,132.7272727,26.55837069,15.73287425,644.0793651,4.285000646,1.3632,4.66,6.92,NA,1.215462185,27.64,0.75,2.713458755
DL,NA,7,Sed,2C,3,8/2/2021,6.721376168,0.10448,0.0637,638.3011101,71.86666667,34.35833333,387,8.2,24.28957546,10.08,0.708719158,148.2465753,5,5,183.6363636,10.47800948,7.002741425,1383.761905,19.733,NA,325.1232877,16.90322581,40.22222222,132.7272727,26.55837069,15.73287425,644.0793651,4.285000646,1.3632,4.66,6.92,NA,0.832996216,19.79,0.75,3.789792825
DL,NA,8,Plant,111A,2,6/29/2021,19.58012732,0.004313725,0.0279,708.0092736,48.36666667,2.967,325.2,7.93,20.62555768,7.63,0.348475903,135.890411,5,5,357.4545455,8.001234327,5.297509872,711.0634921,13.231,0.003552937,251.0410959,17.70967742,41.38888889,146.6363636,23.65932567,13.00776737,501.0634921,2.745228413,1.707,1.01,7.59,0.682342456,1.18622753,NA,NA,NA
DL,NA,8,Plant,111B,2,6/29/2021,19.58012732,0.004313725,0.0279,708.0092736,48.36666667,2.967,325.2,7.93,20.62555768,7.63,0.348475903,135.890411,5,5,357.4545455,8.001234327,5.297509872,711.0634921,13.231,0.003552937,251.0410959,17.70967742,41.38888889,146.6363636,23.65932567,13.00776737,501.0634921,2.745228413,1.707,1.01,7.59,0.362430547,0.993862605,NA,NA,NA
DL,NA,8,Plant,111C,2,6/29/2021,19.58012732,0.004313725,0.0279,708.0092736,48.36666667,2.967,325.2,7.93,20.62555768,7.63,0.348475903,135.890411,5,5,357.4545455,8.001234327,5.297509872,711.0634921,13.231,0.003552937,251.0410959,17.70967742,41.38888889,146.6363636,23.65932567,13.00776737,501.0634921,2.745228413,1.707,1.01,7.59,1.096116832,1.632197364,NA,NA,NA
DL,NA,8,Sed,108A,2,6/29/2021,19.58012732,0.004313725,0.0279,708.0092736,48.36666667,2.967,325.2,7.93,20.62555768,7.63,0.348475903,135.890411,5,5,357.4545455,8.001234327,5.297509872,711.0634921,13.231,0.003552937,251.0410959,17.70967742,41.38888889,146.6363636,23.65932567,13.00776737,501.0634921,2.745228413,1.707,1.01,7.59,NA,0.833706557,49.91,0.67,1.342416349
DL,NA,8,Sed,108B,2,6/29/2021,19.58012732,0.004313725,0.0279,708.0092736,48.36666667,2.967,325.2,7.93,20.62555768,7.63,0.348475903,135.890411,5,5,357.4545455,8.001234327,5.297509872,711.0634921,13.231,0.003552937,251.0410959,17.70967742,41.38888889,146.6363636,23.65932567,13.00776737,501.0634921,2.745228413,1.707,1.01,7.59,NA,1.548230933,44.29,0.86,1.941747573
DL,NA,8,Sed,108C,2,6/29/2021,19.58012732,0.004313725,0.0279,708.0092736,48.36666667,2.967,325.2,7.93,20.62555768,7.63,0.348475903,135.890411,5,5,357.4545455,8.001234327,5.297509872,711.0634921,13.231,0.003552937,251.0410959,17.70967742,41.38888889,146.6363636,23.65932567,13.00776737,501.0634921,2.745228413,1.707,1.01,7.59,NA,1.45588843,39.85,0.6,1.505646173
DL,NA,8,Sed,95A,1,6/1/2021,4.142067372,0.006923077,NA,665.686973,47,2.191666667,270.4,8.89,16.52271484,23.059,0.02132563,105.8082192,5,5,344.8181818,7.398687715,4.499559414,266.8571429,3.695,0,168.2054795,5,NA,NA,17.21971026,10.70692863,262.3333333,1.393585444,1.7536,1.29,7.06,NA,NA,58,0.57,0.982758621
DL,NA,8,Sed,95B,1,6/1/2021,4.142067372,0.006923077,NA,665.686973,47,2.191666667,270.4,8.89,16.52271484,23.059,0.02132563,105.8082192,5,5,344.8181818,7.398687715,4.499559414,266.8571429,3.695,0,168.2054795,5,NA,NA,17.21971026,10.70692863,262.3333333,1.393585444,1.7536,1.29,7.06,NA,NA,47.66,0.46,0.965169954
DL,NA,8,Sed,95C,1,6/1/2021,4.142067372,0.006923077,NA,665.686973,47,2.191666667,270.4,8.89,16.52271484,23.059,0.02132563,105.8082192,5,5,344.8181818,7.398687715,4.499559414,266.8571429,3.695,0,168.2054795,5,NA,NA,17.21971026,10.70692863,262.3333333,1.393585444,1.7536,1.29,7.06,NA,1.050266984,45.16,0.51,1.129317981
DL,NA,9,Plant,109A,2,6/29/2021,19.32707733,0.004313725,0.0279,708.0092736,48.36666667,2.967,325.2,7.93,20.62555768,7.63,0.348475903,135.890411,5,5,357.4545455,8.001234327,5.297509872,711.0634921,13.231,0.003552937,251.0410959,17.70967742,41.38888889,146.6363636,23.65932567,13.00776737,501.0634921,2.745228413,1.672,1.6,7.08,1.302814007,1.752978635,NA,NA,NA
DL,NA,9,Plant,109B,2,6/29/2021,19.32707733,0.004313725,0.0279,708.0092736,48.36666667,2.967,325.2,7.93,20.62555768,7.63,0.348475903,135.890411,5,5,357.4545455,8.001234327,5.297509872,711.0634921,13.231,0.003552937,251.0410959,17.70967742,41.38888889,146.6363636,23.65932567,13.00776737,501.0634921,2.745228413,1.672,1.6,7.08,1.968461663,1.403710282,NA,NA,NA
DL,NA,9,Plant,109C,2,6/29/2021,19.32707733,0.004313725,0.0279,708.0092736,48.36666667,2.967,325.2,7.93,20.62555768,7.63,0.348475903,135.890411,5,5,357.4545455,8.001234327,5.297509872,711.0634921,13.231,0.003552937,251.0410959,17.70967742,41.38888889,146.6363636,23.65932567,13.00776737,501.0634921,2.745228413,1.672,1.6,7.08,3.194867958,1.944130671,NA,NA,NA
DL,NA,9,Sed,105A,2,6/29/2021,19.32707733,0.004313725,0.0279,708.0092736,48.36666667,2.967,325.2,7.93,20.62555768,7.63,0.348475903,135.890411,5,5,357.4545455,8.001234327,5.297509872,711.0634921,13.231,0.003552937,251.0410959,17.70967742,41.38888889,146.6363636,23.65932567,13.00776737,501.0634921,2.745228413,1.672,1.6,7.08,NA,1.418690827,40.22,0.67,1.665837892
DL,NA,9,Sed,105B,2,6/29/2021,19.32707733,0.004313725,0.0279,708.0092736,48.36666667,2.967,325.2,7.93,20.62555768,7.63,0.348475903,135.890411,5,5,357.4545455,8.001234327,5.297509872,711.0634921,13.231,0.003552937,251.0410959,17.70967742,41.38888889,146.6363636,23.65932567,13.00776737,501.0634921,2.745228413,1.672,1.6,7.08,NA,1.229097577,51.18,0.72,1.406799531
DL,NA,9,Sed,105C,2,6/29/2021,19.32707733,0.004313725,0.0279,708.0092736,48.36666667,2.967,325.2,7.93,20.62555768,7.63,0.348475903,135.890411,5,5,357.4545455,8.001234327,5.297509872,711.0634921,13.231,0.003552937,251.0410959,17.70967742,41.38888889,146.6363636,23.65932567,13.00776737,501.0634921,2.745228413,1.672,1.6,7.08,NA,1.193675147,42.92,0.78,1.817334576
DL,NA,9,NA,NA,1,6/1/2021,5.769490676,0.006923077,NA,665.686973,47,2.191666667,270.4,8.89,16.52271484,23.059,0.02132563,105.8082192,5,5,344.8181818,7.398687715,4.499559414,266.8571429,3.695,0,168.2054795,5,NA,NA,17.21971026,10.70692863,262.3333333,1.393585444,NA,NA,NA,NA,NA,NA,NA,NA
DL,NA,9,NA,NA,3,8/2/2021,9.271407015,0.10448,0.0637,638.3011101,71.86666667,34.35833333,387,8.2,24.28957546,10.08,0.708719158,148.2465753,5,5,183.6363636,10.47800948,7.002741425,1383.761905,19.733,NA,325.1232877,16.90322581,40.22222222,132.7272727,26.55837069,15.73287425,644.0793651,4.285000646,NA,NA,NA,NA,NA,NA,NA,NA
DL,NA,10,Plant,38A,3,8/2/2021,15.11987416,0.10448,0.0637,638.3011101,71.86666667,34.35833333,387,8.2,24.28957546,10.08,0.708719158,148.2465753,5,5,183.6363636,10.47800948,7.002741425,1383.761905,19.733,NA,325.1232877,16.90322581,40.22222222,132.7272727,26.55837069,15.73287425,644.0793651,4.285000646,1.2772,5.2,7.05,1.335250342,1.74974418,NA,NA,NA
DL,NA,10,Plant,38B,3,8/2/2021,15.11987416,0.10448,0.0637,638.3011101,71.86666667,34.35833333,387,8.2,24.28957546,10.08,0.708719158,148.2465753,5,5,183.6363636,10.47800948,7.002741425,1383.761905,19.733,NA,325.1232877,16.90322581,40.22222222,132.7272727,26.55837069,15.73287425,644.0793651,4.285000646,1.2772,5.2,7.05,0.909334103,1.419706246,NA,NA,NA
DL,NA,10,Plant,38C,3,8/2/2021,15.11987416,0.10448,0.0637,638.3011101,71.86666667,34.35833333,387,8.2,24.28957546,10.08,0.708719158,148.2465753,5,5,183.6363636,10.47800948,7.002741425,1383.761905,19.733,NA,325.1232877,16.90322581,40.22222222,132.7272727,26.55837069,15.73287425,644.0793651,4.285000646,1.2772,5.2,7.05,1.557179307,1.516896055,NA,NA,NA
DL,NA,10,Plant,98A,1,6/1/2021,4.565544504,0.006923077,NA,665.686973,47,2.191666667,270.4,8.89,16.52271484,23.059,0.02132563,105.8082192,5,5,344.8181818,7.398687715,4.499559414,266.8571429,3.695,0,168.2054795,5,NA,NA,17.21971026,10.70692863,262.3333333,1.393585444,NA,NA,NA,4.08781409,1.907726117,NA,NA,NA
DL,NA,10,Plant,98B,1,6/1/2021,4.565544504,0.006923077,NA,665.686973,47,2.191666667,270.4,8.89,16.52271484,23.059,0.02132563,105.8082192,5,5,344.8181818,7.398687715,4.499559414,266.8571429,3.695,0,168.2054795,5,NA,NA,17.21971026,10.70692863,262.3333333,1.393585444,NA,NA,NA,4.127949127,1.700528119,NA,NA,NA
DL,NA,10,Plant,98C,1,6/1/2021,4.565544504,0.006923077,NA,665.686973,47,2.191666667,270.4,8.89,16.52271484,23.059,0.02132563,105.8082192,5,5,344.8181818,7.398687715,4.499559414,266.8571429,3.695,0,168.2054795,5,NA,NA,17.21971026,10.70692863,262.3333333,1.393585444,NA,NA,NA,5.412143984,NA,NA,NA,NA
DL,NA,10,Sed,98A,3,8/2/2021,15.11987416,0.10448,0.0637,638.3011101,71.86666667,34.35833333,387,8.2,24.28957546,10.08,0.708719158,148.2465753,5,5,183.6363636,10.47800948,7.002741425,1383.761905,19.733,NA,325.1232877,16.90322581,40.22222222,132.7272727,26.55837069,15.73287425,644.0793651,4.285000646,1.2772,5.2,7.05,NA,1.206519608,12.84,0.75,5.841121495
DL,NA,10,Sed,98B,3,8/2/2021,15.11987416,0.10448,0.0637,638.3011101,71.86666667,34.35833333,387,8.2,24.28957546,10.08,0.708719158,148.2465753,5,5,183.6363636,10.47800948,7.002741425,1383.761905,19.733,NA,325.1232877,16.90322581,40.22222222,132.7272727,26.55837069,15.73287425,644.0793651,4.285000646,1.2772,5.2,7.05,NA,0.765602582,12.37,0.82,6.628940986
DL,NA,10,Sed,98C,3,8/2/2021,15.11987416,0.10448,0.0637,638.3011101,71.86666667,34.35833333,387,8.2,24.28957546,10.08,0.708719158,148.2465753,5,5,183.6363636,10.47800948,7.002741425,1383.761905,19.733,NA,325.1232877,16.90322581,40.22222222,132.7272727,26.55837069,15.73287425,644.0793651,4.285000646,1.2772,5.2,7.05,NA,0.992804593,40.69,0.86,2.113541411
DL,NA,10,NA,NA,2,6/29/2021,13.76951535,0.004313725,0.0279,708.0092736,48.36666667,2.967,325.2,7.93,20.62555768,7.63,0.348475903,135.890411,5,5,357.4545455,8.001234327,5.297509872,711.0634921,13.231,0.003552937,251.0410959,17.70967742,41.38888889,146.6363636,23.65932567,13.00776737,501.0634921,2.745228413,NA,NA,NA,NA,NA,NA,NA,NA
